seed,num_customer_requests,num_robots,num_operators,utilization_time_period,num_delivered,delivery_rate,utilization_rate,num_risks
1505,25,2,2,[],20,0.8,[0.93475206 0.94941142],18
3752,30,2,3,[],20,0.6666666666666666,[0.95026303 0.90476656],23
5733,30,2,3,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.95064541 0.44521567],7
7617,25,2,1,"['0900-1200', '1000-1100']",13,0.52,[0.9377756  0.45147099],13
5394,20,2,3,[],20,1.0,[0.96114377 0.95456361],13
9322,25,3,3,[],25,1.0,[0.93169399 0.97239915 0.93150685],19
1125,20,4,3,[],20,1.0,[0.94383236 0.93649243 0.98556197 0.9864893 ],12
4568,25,3,3,[],25,1.0,[0.948305   0.94026833 0.94699286],21
1125,30,2,1,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.97389034 0.46926289],3
4475,25,3,1,[],25,1.0,[0.8473357  0.8399041  0.83788707],37
4568,25,3,2,[],25,1.0,[0.94717506 0.94026833 0.94699286],21
1719,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.97189797 0.7124553  0.55065827 0.48418918],12
1401,30,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.95426676 0.94070425 0.46851478],18
3285,30,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.94727236 0.67917676 0.44190258],20
4370,25,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.93606138 0.70695415 0.5601367  0.45001474],16
7413,20,3,3,"['0900-1030', '0930-1100', '1030-1200']",16,0.8,[0.94883904 0.70371508 0.47928437],8
965,20,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.94341265 0.97498958 0.4420897  0.46792787],10
6885,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.96404867 0.45098767],11
463,20,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.95023923 0.70368605 0.4556122 ],9
4671,25,2,1,"['0900-1030', '1030-1200']",10,0.4,[0.93536197 0.46119029],8
5394,25,4,1,[],25,1.0,[0.88240918 0.92980999 0.90469773 0.92479675],13
5600,30,2,3,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.93852847 0.47707344],10
4370,30,3,2,[],30,1.0,[0.92949413 0.96218732 0.93954613],27
8575,25,2,2,[],21,0.84,[0.96351731 0.97484033],10
8575,30,2,2,[],21,0.7,[0.98172789 0.96671446],8
6538,20,4,2,[],20,1.0,[0.95699144 0.9716899  0.96018783 0.94573158],12
7998,20,4,3,[],20,1.0,[0.95041007 0.95954357 0.97457461 0.94600208],13
3816,20,3,3,[],20,1.0,[0.93844697 0.97891436 0.94837172],12
4342,30,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.93690546 0.69787101 0.57306784 0.4410031 ],13
4370,20,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.97184319 0.69560235 0.55147571 0.44037967],15
4370,20,2,1,[],20,1.0,[0.91911629 0.91849328],16
1206,30,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.92584141 0.67730395 0.43929564],23
5694,20,4,2,[],20,1.0,[0.95905387 0.97107254 0.94619205 0.970625  ],11
3281,25,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.95128349 0.70298553 0.56071469 0.44104286],14
1621,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.93851102 0.92322835 0.48248123],22
1569,25,2,3,[],19,0.76,[0.95068285 0.91822317],21
4459,25,4,3,[],25,1.0,[0.95550383 0.95213549 0.96343521 0.91742287],21
4960,20,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",19,0.95,[0.88080685 0.68665045 0.53862783 0.47343363],24
4459,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.94054153 0.70102389 0.45910673],14
2319,20,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.96678636 0.70869803 0.45660522],9
2269,20,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.97246346 0.70655314 0.46984949],6
5394,25,2,1,[],22,0.88,[0.95821149 0.94371136],13
8877,20,2,2,"['0900-1030', '1030-1200']",10,0.5,[0.9521443 0.4459473],6
908,20,4,2,[],20,1.0,[0.91636364 0.90462216 0.96813953 0.93626259],21
231,20,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.85806279 0.85477977 0.44349152 0.46391753],23
4216,30,2,1,[],20,0.6666666666666666,[0.91914399 0.92872917],18
7875,25,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.88885681 0.91674167 0.44898507],22
7067,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",21,0.7,[0.94581828 0.98648087 0.46006639],12
272,25,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",25,1.0,[0.92891267 0.93202828 0.46598797 0.46054772],16
3816,30,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.7,[0.90238408 0.71660842 0.56070958 0.48989946],12
5503,30,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.97074049 0.69255663 0.44336412],10
2520,20,2,1,[],19,0.95,[0.88013023 0.90462319],25
2319,20,2,2,[],20,1.0,[0.95736107 0.95630042],14
6538,20,2,3,[],20,1.0,[0.94623656 0.94648738],18
4666,20,4,3,[],20,1.0,[0.976893   0.94827929 0.98642156 0.97184929],9
9210,20,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.93815414 0.94486853 0.47103391],19
1164,25,3,2,[],25,1.0,[0.93136963 0.91263441 0.96196235],24
3752,30,4,2,[],30,1.0,[0.9245841  0.91262607 0.9128866  0.86466285],41
3780,25,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.89678899 0.71316518 0.46354063],10
4666,25,2,3,"['0900-1200', '1000-1100']",14,0.56,[0.97423191 0.48655085],5
9322,25,4,3,[],25,1.0,[0.94235033 0.93770366 0.95935807 0.94168079],21
8575,20,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.96778989 0.9611399  0.4728107 ],8
9862,20,2,1,[],19,0.95,[0.91681892 0.92224846],15
2269,30,3,2,[],30,1.0,[0.98048935 0.95189766 0.9603578 ],15
6885,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.93174876 0.95085995 0.46739863],17
6513,20,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.89734386 0.94281944 0.44967208 0.47251007],22
4671,30,3,3,[],30,1.0,[0.95592793 0.95076224 0.96612819],20
3752,30,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.7666666666666667,[0.89919723 0.93490887 0.47620771 0.46464511],34
3601,20,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[1.         0.97297297 0.48876096 0.44789816],7
4370,25,3,2,[],25,1.0,[0.95301043 0.96223126 0.95397624],16
5657,25,2,1,[],20,0.8,[0.9373277  0.92663384],15
9322,20,3,1,[],20,1.0,[0.87063235 0.90743113 0.88865745],16
1173,30,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",25,0.8333333333333334,[0.95187859 0.96310312 0.43318813 0.47620409],15
6885,25,3,1,[],25,1.0,[0.902038   0.87246001 0.92366412],22
5394,30,2,3,"['0900-1200', '1000-1100']",13,0.43333333333333335,[0.94414208 0.47704823],9
4342,25,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.90956773 0.66015743 0.4523882 ],9
4671,25,2,1,[],20,0.8,[0.91525424 0.92688656],16
9822,25,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.84,[0.93392966 0.70709147 0.57842702 0.47058273],15
2313,30,2,3,[],21,0.7,[0.93950112 0.9452606 ],19
9822,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.94974874 0.69317133 0.45031205],12
3816,25,4,1,[],25,1.0,[0.92267513 0.87637089 0.90865284 0.8815836 ],14
7181,25,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.97119433 0.69649316 0.45496954],9
4666,30,2,3,[],20,0.6666666666666666,[0.96926714 0.96864145],10
7617,20,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.94622499 0.67157006 0.46906434],12
1791,20,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.97983657 0.97495492 0.44565649],5
6254,25,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.93311381 0.69275593 0.44920379],14
6254,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.90294007 0.67039801 0.54520336 0.45369458],18
8828,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",21,0.7,[0.94309892 0.91596639 0.45061201],21
4216,20,2,3,"['0900-1200', '1000-1100']",14,0.7,[0.93889829 0.47058017],14
5657,30,4,1,[],30,1.0,[0.89119914 0.91341289 0.8744186  0.92102102],21
1621,25,2,3,"['0900-1200', '1000-1100']",14,0.56,[0.94408869 0.47844886],13
1621,30,3,2,[],30,1.0,[0.94929805 0.92440209 0.92997062],29
2194,30,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.8,[0.96728407 0.97306816 0.47378679 0.49685535],7
6254,25,2,2,"['0900-1030', '1030-1200']",10,0.4,[0.92637342 0.44289426],12
1206,25,2,1,"['0900-1030', '1030-1200']",10,0.4,[0.93724657 0.43224162],11
1125,30,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.93392425 0.96181292 0.45567207],12
489,30,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.9488491  0.68062016 0.44697045],11
677,20,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.95119204 0.69074562 0.4633673 ],9
5657,30,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.93864452 0.69467401 0.55326663 0.4480071 ],14
4671,30,2,3,"['0900-1030', '1030-1200']",11,0.36666666666666664,[0.93612421 0.4802601 ],8
3285,25,3,3,[],25,1.0,[0.91831803 0.92409076 0.90870787],35
4342,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.90699419 0.68790357 0.45064335],10
2240,30,2,1,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.93456824 0.47659163],12
5694,25,2,3,"['0900-1030', '1030-1200']",10,0.4,[0.97275204 0.47282163],8
463,30,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",25,0.8333333333333334,[0.94302279 0.95400184 0.47127293 0.4432409 ],14
2269,30,2,1,"['0900-1030', '1030-1200']",11,0.36666666666666664,[0.97520976 0.48759732],6
2240,20,3,2,"['0900-1200', '0900-1030', '1030-1200']",19,0.95,[0.95428514 0.93371405 0.46010939],17
4342,30,4,2,[],30,1.0,[0.93690546 0.95281945 0.96294896 0.95929869],21
6140,20,2,3,"['0900-1200', '1000-1100']",14,0.7,[0.96927005 0.46639483],8
6140,20,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.97054826 0.96209176 0.42203177 0.46262322],13
4475,20,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.924754   0.66951567 0.45990329],22
5129,25,2,1,"['0900-1030', '1030-1200']",11,0.44,[0.97583643 0.47007139],8
1858,20,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.96905253 0.9732014  0.46500327 0.47785021],15
8402,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.94767559 0.45209551],6
5394,30,2,1,[],20,0.6666666666666666,[0.93814943 0.92988655],13
3219,30,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.95044787 0.69687451 0.55790249 0.48180666],11
4668,20,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.94468085 0.67933656 0.47572909],13
4666,20,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",19,0.95,[0.97059489 0.71181126 0.55868434 0.44510562],9
8463,30,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.98673153 0.70805866 0.5562493  0.43921018],9
4960,20,3,1,[],20,1.0,[0.81964809 0.82435399 0.90244573],26
8402,30,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.8,[0.94928401 0.94660393 0.48409029 0.48056392],13
6254,30,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.7,[0.92184369 0.67319617 0.56828382 0.4725285 ],18
1719,30,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.8,[0.96840366 0.9327957  0.45549429 0.47851451],13
4671,25,3,3,[],25,1.0,[0.94990366 0.95908089 0.96060606],17
4342,25,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.92034314 0.68961081 0.56405909 0.45482566],13
2269,30,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",25,0.8333333333333334,[0.98738599 0.9638822  0.47142461 0.48974008],12
908,25,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.93329228 0.67348233 0.47641073],13
3780,20,3,3,[],20,1.0,[0.98559716 0.9585371  0.92962321],10
6388,30,3,2,[],30,1.0,[0.95602105 0.94819169 0.93401015],25
1401,25,2,2,"['0900-1200', '1000-1100']",14,0.56,[0.92775102 0.4896254 ],13
9322,20,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.96322836 0.6892911  0.44767719],13
5394,25,2,2,[],22,0.88,[0.96899742 0.9516144 ],13
1429,30,2,1,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.93962474 0.44433536],9
9210,20,2,3,"['0900-1200', '1000-1100']",14,0.7,[0.92307692 0.48994941],15
272,20,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.93950675 0.97256805 0.45398188 0.48657949],15
8575,25,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.96889655 0.96157635 0.45594823],9
4568,25,3,1,"['0900-1030', '0930-1100', '1030-1200']",16,0.64,[0.94729227 0.71995497 0.48318862],8
1694,20,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.90427509 0.65709326 0.44136657],20
4216,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.84,[0.91981908 0.71038943 0.568799   0.43954968],18
4687,20,2,2,"['0900-1200', '1000-1100']",14,0.7,[0.96122875 0.49979158],6
3215,20,2,3,"['0900-1200', '1000-1100']",13,0.65,[0.96179467 0.44993364],8
3219,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",16,0.5333333333333333,[0.94990177 0.71734202 0.49491682],7
912,20,3,3,[],20,1.0,[0.91666667 0.94989401 0.97871644],14
7617,20,4,3,[],20,1.0,[0.94333043 0.97052154 0.90687679 0.96329757],18
677,30,2,2,[],22,0.7333333333333333,[0.95216631 0.9755685 ],12
5129,25,2,3,[],20,0.8,[0.92644285 0.93520616],23
6254,25,2,1,"['0900-1030', '1030-1200']",10,0.4,[0.92637342 0.44289426],12
8402,25,2,1,"['0900-1200', '1000-1100']",13,0.52,[0.94609543 0.46223608],10
3215,25,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.92451636 0.93029373 0.46918286 0.50013885],16
184,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.92830882 0.67977916 0.56254476 0.46366948],18
4459,25,2,2,"['0900-1200', '1000-1100']",13,0.52,[0.96105841 0.45364919],12
1621,25,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.93820705 0.92750929 0.46473144 0.48728522],24
1429,25,2,1,[],19,0.76,[0.91092358 0.93913128],15
2194,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.96462906 0.45051669],5
3281,30,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.7,[0.94583333 0.72109827 0.57565415 0.44694157],12
3806,30,2,3,[],20,0.6666666666666666,[0.91755753 0.91501681],28
4342,20,4,2,[],20,1.0,[0.93817154 0.92307692 0.93710164 0.94903339],17
4671,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.92399142 0.70946861 0.57304287 0.44162684],14
2194,20,3,3,[],20,1.0,[0.98746867 0.98042758 0.96491544],7
1164,20,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.95899054 0.70744278 0.44434015],13
8721,30,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.90732159 0.88000691 0.44824925],19
887,25,2,2,[],20,0.8,[0.97320692 0.96416429],10
6885,25,4,3,[],25,1.0,[0.94750656 0.96787268 0.9499326  0.93244648],18
1858,30,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.7,[0.97417047 0.7184192  0.54162214 0.45749065],13
887,25,4,1,[],25,1.0,[0.96293699 0.91022222 0.9179076  0.93062672],11
1621,25,2,1,"['0900-1200', '1000-1100']",14,0.56,[0.94408869 0.47844886],13
1858,30,3,3,"['0900-1030', '0930-1100', '1030-1200']",16,0.5333333333333333,[0.9591794  0.71198329 0.48586835],7
3285,30,2,3,"['0900-1200', '1000-1100']",13,0.43333333333333335,[0.9324452  0.44125501],20
6538,30,3,1,[],30,1.0,[0.89662921 0.91788167 0.91477532],22
6254,30,2,2,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.948269   0.44930233],12
7875,20,2,3,"['0900-1200', '1000-1100']",13,0.65,[0.91317125 0.45418552],19
677,25,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.9515558  0.95005763 0.49285449],13
231,30,4,2,[],30,1.0,[0.90230312 0.95105287 0.88922276 0.93829384],29
7089,25,2,3,[],20,0.8,[0.94628592 0.94277609],18
3285,25,2,1,"['0900-1030', '1030-1200']",10,0.4,[0.92572843 0.44834504],16
8895,30,4,3,[],30,1.0,[0.90788852 0.91156463 0.96749025 0.92108914],35
9862,20,4,2,[],20,1.0,[0.9154047  0.95452708 0.95374489 0.9786036 ],15
9499,25,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.97175779 0.68008339 0.44337627],10
3806,30,2,2,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.94557254 0.46471693],13
1189,25,2,3,"['0900-1030', '1030-1200']",10,0.4,[0.93882929 0.45847851],8
7198,20,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.96884984 0.97332239 0.44942254 0.48311087],10
5694,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.93963204 0.6910413  0.46928983],10
1429,25,2,2,"['0900-1200', '1000-1100']",13,0.52,[0.93644896 0.44944649],12
1621,25,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.93944475 0.68818782 0.4796943 ],17
1791,30,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.8,[0.9694501  0.97765363 0.46907169 0.45489802],11
7413,30,3,1,[],30,1.0,[0.92090395 0.9128795  0.9508854 ],17
7089,25,2,2,[],20,0.8,[0.94628592 0.94277609],18
2313,25,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.91433263 0.90381312 0.45959228],20
5694,25,3,2,"['0900-1030', '0930-1100', '1030-1200']",16,0.64,[0.96413463 0.71059286 0.4839513 ],10
2001,25,4,1,[],25,1.0,[0.92315281 0.86345382 0.87873815 0.88487502],17
1164,30,2,1,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.95892142 0.47578061],8
3636,25,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.92900748 0.93351351 0.43168317],15
9602,30,2,1,"['0900-1030', '1030-1200']",11,0.36666666666666664,[0.97589021 0.44975124],4
1791,30,2,1,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.98181649 0.46868658],4
5655,25,4,1,[],25,1.0,[0.80777794 0.83421011 0.84757909 0.88679245],26
364,20,2,3,[],19,0.95,[0.93083769 0.94106387],20
5600,20,2,2,"['0900-1200', '1000-1100']",13,0.65,[0.93084438 0.47241867],13
4668,30,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.9370582  0.9513746  0.48295672],14
2194,25,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.95613048 0.69408781 0.54736582 0.49655044],5
7198,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.95259367 0.98595809 0.46388754],11
5394,30,3,2,[],30,1.0,[0.94424443 0.94660767 0.97115765],20
8721,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.92964099 0.7121699  0.45371998],13
1429,30,2,3,[],21,0.7,[0.94923858 0.95726496],15
803,20,4,2,[],20,1.0,[0.96       0.93672118 0.97457959 0.9863388 ],11
1791,30,3,3,"['0900-1030', '0930-1100', '1030-1200']",16,0.5333333333333333,[0.98684211 0.73706471 0.47928437],4
4960,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.88879235 0.65983501 0.44476772],22
7198,20,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.94077988 0.71715902 0.46098266],8
8402,30,2,3,[],21,0.7,[0.95445901 0.96933962],12
4877,25,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.94643838 0.93348342 0.46759044],19
1513,30,2,3,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.94646901 0.44795264],7
3806,30,3,3,"['0900-1030', '0930-1100', '1030-1200']",16,0.5333333333333333,[0.92717087 0.683687   0.47205828],20
463,30,2,2,[],20,0.6666666666666666,[0.96177969 0.94551551],15
2319,20,4,2,[],20,1.0,[0.93180626 0.94459598 0.9622605  1.        ],14
1505,25,4,3,[],25,1.0,[0.92842723 0.97345612 0.93606138 0.92695261],20
912,25,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.93073316 0.68989914 0.5749328  0.46479287],13
887,30,3,3,[],30,1.0,[0.96704857 0.95988892 0.95221027],19
887,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",16,0.5333333333333333,[0.96235521 0.74028687 0.49233627],5
4216,30,2,2,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.95542712 0.46254964],12
1719,25,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.92,[0.96215062 0.93942218 0.46518375 0.44156636],14
4342,30,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.93690546 0.69787101 0.57306784 0.4410031 ],13
5233,25,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.98694255 0.70293982 0.51506817 0.46343475],17
1694,20,3,3,[],20,1.0,[0.96146245 0.91223515 0.88029466],26
908,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.91367604 0.69128549 0.44750048],15
7875,25,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.89934224 0.69476744 0.51927516 0.44695056],24
3281,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.95128349 0.70298553 0.56071469 0.44104286],14
9210,25,4,1,[],25,1.0,[0.91945385 0.84638084 0.86566009 0.89954338],21
4568,20,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.97153492 0.71952763 0.44795264],8
5600,20,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.93275398 0.67950847 0.56132239 0.44303921],15
1429,30,2,3,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.93711909 0.49015856],12
7998,20,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.97878359 0.96117858 0.45929354],11
8895,20,2,1,"['0900-1200', '1000-1100']",14,0.7,[0.92052295 0.48387551],14
2240,25,4,3,[],25,1.0,[0.95344673 0.95304438 0.90873991 0.97223409],21
5733,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.93853246 0.69013872 0.46566708],10
6538,25,2,3,"['0900-1030', '1030-1200']",10,0.4,[0.95198523 0.47147176],7
2001,20,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.92829205 0.66963308 0.4473196 ],15
8895,25,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.9226829  0.890065   0.42466686 0.47507603],22
4666,25,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.9745048  0.69534333 0.46168243],5
2269,25,2,1,"['0900-1200', '1000-1100']",13,0.52,[0.96363636 0.45441696],8
3281,25,2,1,[],20,0.8,[0.95736618 0.92291329],14
4671,20,2,2,"['0900-1200', '1000-1100']",14,0.7,[0.96358883 0.46645687],8
6513,30,2,2,"['0900-1200', '1000-1100']",15,0.5,[0.95121951 0.46450141],14
9322,20,2,1,"['0900-1030', '1030-1200']",10,0.5,[0.94952436 0.46768945],9
908,25,2,3,"['0900-1200', '1000-1100']",13,0.52,[0.95434019 0.43299702],13
9395,25,2,3,"['0900-1030', '1030-1200']",10,0.4,[0.97485493 0.47405527],5
4568,25,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.97376387 0.9516369  0.42175172],14
8895,20,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.96221479 0.93760799 0.43865913 0.45110578],21
